Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;15
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;15
RNN;10;100;1000;188;183;2.73;15
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;15
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;15
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;15
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;11
RNN;10;100;1000;188;183;2.73;15
RNN;10;100;1000;188;183;2.73;13
RNN;10;100;1000;188;183;2.73;21
RNN;10;100;1000;188;183;2.73;13
RNN;10;100;1000;188;183;2.73;11
RNN;10;100;1000;188;183;2.73;13
RNN;10;100;1000;188;183;2.73;11
RNN;10;100;1000;188;183;2.73;11
RNN;10;100;1000;188;183;2.73;12
RNN;10;100;1000;188;183;2.73;16
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;18
RNN;10;100;1000;188;183;2.73;15
RNN;10;100;1000;188;183;2.73;17
RNN;10;100;1000;188;183;2.73;16
RNN;10;100;1000;188;183;2.73;17
RNN;10;100;1000;188;183;2.73;15
RNN;10;100;1000;188;183;2.73;16
RNN;10;100;1000;188;183;2.73;15
RNN;10;100;1000;188;183;2.73;16
RNN;10;100;1000;188;183;2.73;16
RNN;10;100;1000;188;183;2.73;16
RNN;10;100;1000;188;183;2.73;16
RNN;10;100;1000;188;183;2.73;15
RNN;10;100;1000;188;183;2.73;17
RNN;10;100;1000;188;183;2.73;16
RNN;10;100;1000;188;183;2.73;17
RNN;10;100;1000;188;183;2.73;16
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;8
RNN;10;100;1000;188;183;2.73;12
RNN;10;100;1000;188;183;2.73;14
RNN;10;100;1000;188;183;2.73;10
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;10
RNN;10;100;1000;188;183;2.73;11
RNN;10;100;1000;188;183;2.73;13
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;16
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;10;100;1000;188;183;2.73;7
RNN;11;100;1000;270;216;25.00;23
RNN;11;100;1000;270;216;25.00;18
RNN;11;100;1000;270;216;25.00;16
RNN;11;100;1000;270;216;25.00;15
RNN;11;100;1000;270;216;25.00;15
RNN;11;100;1000;270;216;25.00;15
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;15
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
RNN;11;100;1000;270;216;25.00;14
