Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
NN;7;100;1000;283;181;56.35;1
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
NN;7;100;1000;283;181;56.35;0
