Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
RAND;8;100;1000000;136;136;0.00;54529
RAND;8;100;1000000;136;136;0.00;54535
RAND;8;100;1000000;136;136;0.00;54750
RAND;8;100;1000000;136;136;0.00;54529
RAND;8;100;1000000;136;136;0.00;54665
RAND;8;100;1000000;136;136;0.00;55164
RAND;8;100;1000000;136;136;0.00;56270
RAND;8;100;1000000;136;136;0.00;55621
RAND;8;100;1000000;136;136;0.00;54535
RAND;8;100;1000000;136;136;0.00;54030
RAND;8;100;1000000;136;136;0.00;55124
RAND;8;100;1000000;136;136;0.00;54754
RAND;8;100;1000000;136;136;0.00;54519
RAND;8;100;1000000;136;136;0.00;55178
RAND;8;100;1000000;136;136;0.00;54538
RAND;8;100;1000000;136;136;0.00;54698
RAND;8;100;1000000;136;136;0.00;54558
RAND;8;100;1000000;136;136;0.00;55206
RAND;8;100;1000000;136;136;0.00;54858
RAND;8;100;1000000;136;136;0.00;53912
RAND;8;100;1000000;136;136;0.00;54531
RAND;8;100;1000000;136;136;0.00;55145
RAND;8;100;1000000;136;136;0.00;54489
RAND;8;100;1000000;136;136;0.00;54940
RAND;8;100;1000000;136;136;0.00;55770
RAND;8;100;1000000;136;136;0.00;54986
RAND;8;100;1000000;136;136;0.00;54700
RAND;8;100;1000000;136;136;0.00;55246
RAND;8;100;1000000;136;136;0.00;55130
RAND;8;100;1000000;136;136;0.00;54668
RAND;8;100;1000000;136;136;0.00;55076
RAND;8;100;1000000;136;136;0.00;54431
RAND;8;100;1000000;136;136;0.00;54713
RAND;8;100;1000000;136;136;0.00;54654
RAND;8;100;1000000;136;136;0.00;54861
RAND;8;100;1000000;136;136;0.00;55175
RAND;8;100;1000000;136;136;0.00;55033
RAND;8;100;1000000;136;136;0.00;54858
RAND;8;100;1000000;136;136;0.00;54779
RAND;8;100;1000000;136;136;0.00;54422
RAND;8;100;1000000;136;136;0.00;55204
RAND;8;100;1000000;136;136;0.00;55120
RAND;8;100;1000000;136;136;0.00;54821
RAND;8;100;1000000;136;136;0.00;55271
RAND;8;100;1000000;136;136;0.00;54421
RAND;8;100;1000000;136;136;0.00;55002
RAND;8;100;1000000;136;136;0.00;55556
RAND;8;100;1000000;136;136;0.00;55127
RAND;8;100;1000000;136;136;0.00;54328
RAND;8;100;1000000;136;136;0.00;55043
RAND;8;100;1000000;136;136;0.00;54692
RAND;8;100;1000000;136;136;0.00;54970
RAND;8;100;1000000;136;136;0.00;54762
RAND;8;100;1000000;136;136;0.00;54698
RAND;8;100;1000000;136;136;0.00;54932
RAND;8;100;1000000;136;136;0.00;54892
RAND;8;100;1000000;136;136;0.00;55427
RAND;8;100;1000000;136;136;0.00;55116
RAND;8;100;1000000;136;136;0.00;55174
RAND;8;100;1000000;136;136;0.00;54559
RAND;8;100;1000000;136;136;0.00;55009
RAND;8;100;1000000;136;136;0.00;54757
RAND;8;100;1000000;136;136;0.00;54948
RAND;8;100;1000000;136;136;0.00;54569
RAND;8;100;1000000;136;136;0.00;55264
RAND;8;100;1000000;136;136;0.00;54470
RAND;8;100;1000000;136;136;0.00;54334
RAND;8;100;1000000;136;136;0.00;54682
RAND;8;100;1000000;136;136;0.00;54364
RAND;8;100;1000000;136;136;0.00;54760
RAND;8;100;1000000;136;136;0.00;54757
RAND;9;100;1000000;107;107;0.00;101071
RAND;9;100;1000000;107;107;0.00;100812
RAND;9;100;1000000;107;107;0.00;90910
RAND;9;100;1000000;107;107;0.00;63382
RAND;9;100;1000000;107;107;0.00;62841
RAND;9;100;1000000;107;107;0.00;62287
RAND;9;100;1000000;107;107;0.00;63917
RAND;9;100;1000000;107;107;0.00;63269
RAND;9;100;1000000;107;107;0.00;63097
RAND;9;100;1000000;107;107;0.00;63022
RAND;9;100;1000000;107;107;0.00;63014
RAND;9;100;1000000;107;107;0.00;62345
RAND;9;100;1000000;107;107;0.00;62689
RAND;9;100;1000000;107;107;0.00;62865
RAND;9;100;1000000;107;107;0.00;62487
RAND;9;100;1000000;107;107;0.00;62261
RAND;9;100;1000000;107;107;0.00;63198
RAND;9;100;1000000;107;107;0.00;63831
RAND;9;100;1000000;107;107;0.00;63027
RAND;9;100;1000000;107;107;0.00;63049
RAND;9;100;1000000;107;107;0.00;63016
RAND;9;100;1000000;107;107;0.00;62637
RAND;9;100;1000000;107;107;0.00;62502
RAND;9;100;1000000;107;107;0.00;62251
RAND;9;100;1000000;107;107;0.00;62663
RAND;9;100;1000000;107;107;0.00;62179
RAND;9;100;1000000;107;107;0.00;62894
RAND;9;100;1000000;107;107;0.00;63488
RAND;9;100;1000000;107;107;0.00;63050
RAND;9;100;1000000;107;107;0.00;62599
RAND;9;100;1000000;107;107;0.00;63402
RAND;9;100;1000000;107;107;0.00;63002
RAND;9;100;1000000;107;107;0.00;62318
RAND;9;100;1000000;107;107;0.00;62505
RAND;9;100;1000000;107;107;0.00;62564
RAND;9;100;1000000;107;107;0.00;63730
RAND;9;100;1000000;107;107;0.00;63249
RAND;9;100;1000000;107;107;0.00;62355
RAND;9;100;1000000;107;107;0.00;62199
RAND;9;100;1000000;107;107;0.00;62469
RAND;9;100;1000000;107;107;0.00;62593
RAND;9;100;1000000;107;107;0.00;62406
RAND;9;100;1000000;107;107;0.00;62645
RAND;9;100;1000000;107;107;0.00;62419
RAND;9;100;1000000;107;107;0.00;62503
RAND;9;100;1000000;107;107;0.00;62277
RAND;9;100;1000000;107;107;0.00;63473
RAND;9;100;1000000;107;107;0.00;62406
RAND;9;100;1000000;107;107;0.00;63235
RAND;9;100;1000000;107;107;0.00;62648
RAND;9;100;1000000;107;107;0.00;62612
RAND;9;100;1000000;107;107;0.00;62838
RAND;9;100;1000000;107;107;0.00;62525
RAND;9;100;1000000;107;107;0.00;62312
RAND;9;100;1000000;107;107;0.00;62251
RAND;9;100;1000000;107;107;0.00;63604
RAND;9;100;1000000;107;107;0.00;63224
RAND;9;100;1000000;107;107;0.00;62628
RAND;9;100;1000000;107;107;0.00;62589
RAND;9;100;1000000;107;107;0.00;62489
RAND;9;100;1000000;107;107;0.00;62843
RAND;9;100;1000000;107;107;0.00;62586
RAND;9;100;1000000;107;107;0.00;62497
RAND;9;100;1000000;107;107;0.00;62954
RAND;9;100;1000000;107;107;0.00;62273
RAND;9;100;1000000;107;107;0.00;63725
RAND;9;100;1000000;107;107;0.00;62994
RAND;9;100;1000000;107;107;0.00;62527
RAND;9;100;1000000;107;107;0.00;62702
RAND;9;100;1000000;107;107;0.00;62503
RAND;9;100;1000000;107;107;0.00;62710
RAND;9;100;1000000;107;107;0.00;62609
RAND;9;100;1000000;107;107;0.00;62236
RAND;9;100;1000000;107;107;0.00;62299
RAND;9;100;1000000;107;107;0.00;63241
RAND;9;100;1000000;107;107;0.00;62593
RAND;9;100;1000000;107;107;0.00;62572
RAND;9;100;1000000;107;107;0.00;62278
RAND;9;100;1000000;107;107;0.00;63153
RAND;9;100;1000000;107;107;0.00;62708
RAND;9;100;1000000;107;107;0.00;63051
RAND;9;100;1000000;107;107;0.00;63308
RAND;9;100;1000000;107;107;0.00;63185
RAND;9;100;1000000;107;107;0.00;62970
RAND;9;100;1000000;107;107;0.00;63461
RAND;9;100;1000000;107;107;0.00;62409
RAND;9;100;1000000;107;107;0.00;62334
RAND;9;100;1000000;107;107;0.00;62239
RAND;9;100;1000000;107;107;0.00;62766
RAND;9;100;1000000;107;107;0.00;62647
RAND;9;100;1000000;107;107;0.00;62352
RAND;9;100;1000000;107;107;0.00;62332
RAND;9;100;1000000;107;107;0.00;62162
RAND;9;100;1000000;107;107;0.00;62928
RAND;9;100;1000000;107;107;0.00;63207
RAND;9;100;1000000;107;107;0.00;63001
RAND;9;100;1000000;107;107;0.00;62289
RAND;9;100;1000000;107;107;0.00;62327
RAND;9;100;1000000;107;107;0.00;62593
RAND;9;100;1000000;107;107;0.00;62407
RAND;10;100;1000000;145;145;0.00;109869
RAND;10;100;1000000;145;145;0.00;109842
RAND;10;100;1000000;145;145;0.00;87598
RAND;10;100;1000000;145;145;0.00;68460
RAND;10;100;1000000;150;145;3.45;67424
RAND;10;100;1000000;145;145;0.00;68101
RAND;10;100;1000000;145;145;0.00;68885
RAND;10;100;1000000;145;145;0.00;69448
RAND;10;100;1000000;145;145;0.00;68848
RAND;10;100;1000000;145;145;0.00;68892
RAND;10;100;1000000;145;145;0.00;68814
RAND;10;100;1000000;145;145;0.00;68307
RAND;10;100;1000000;145;145;0.00;68119
RAND;10;100;1000000;145;145;0.00;68537
RAND;10;100;1000000;145;145;0.00;68212
RAND;10;100;1000000;145;145;0.00;68216
RAND;10;100;1000000;145;145;0.00;68984
RAND;10;100;1000000;145;145;0.00;68592
RAND;10;100;1000000;145;145;0.00;68452
RAND;10;100;1000000;145;145;0.00;68608
RAND;10;100;1000000;145;145;0.00;68116
RAND;10;100;1000000;145;145;0.00;68402
RAND;10;100;1000000;145;145;0.00;67999
RAND;10;100;1000000;145;145;0.00;68068
RAND;10;100;1000000;145;145;0.00;70574
RAND;10;100;1000000;145;145;0.00;69766
RAND;10;100;1000000;145;145;0.00;69049
RAND;10;100;1000000;145;145;0.00;68384
RAND;10;100;1000000;145;145;0.00;68787
RAND;10;100;1000000;145;145;0.00;68059
RAND;10;100;1000000;145;145;0.00;68757
RAND;10;100;1000000;145;145;0.00;68225
RAND;10;100;1000000;145;145;0.00;68197
RAND;10;100;1000000;145;145;0.00;69415
RAND;10;100;1000000;145;145;0.00;69799
RAND;10;100;1000000;145;145;0.00;69042
RAND;10;100;1000000;145;145;0.00;69515
RAND;10;100;1000000;145;145;0.00;68144
RAND;10;100;1000000;145;145;0.00;68289
RAND;10;100;1000000;145;145;0.00;68538
RAND;10;100;1000000;145;145;0.00;68874
RAND;10;100;1000000;145;145;0.00;68254
RAND;10;100;1000000;145;145;0.00;69249
RAND;10;100;1000000;145;145;0.00;68805
RAND;10;100;1000000;145;145;0.00;68220
RAND;10;100;1000000;145;145;0.00;68535
RAND;10;100;1000000;145;145;0.00;68022
RAND;10;100;1000000;145;145;0.00;68242
RAND;10;100;1000000;145;145;0.00;67749
RAND;10;100;1000000;145;145;0.00;68275
RAND;10;100;1000000;145;145;0.00;68271
RAND;10;100;1000000;145;145;0.00;69605
RAND;10;100;1000000;145;145;0.00;68711
RAND;10;100;1000000;145;145;0.00;68086
RAND;10;100;1000000;145;145;0.00;68633
RAND;10;100;1000000;145;145;0.00;67817
RAND;10;100;1000000;145;145;0.00;68263
RAND;10;100;1000000;145;145;0.00;68256
RAND;10;100;1000000;145;145;0.00;68142
RAND;10;100;1000000;145;145;0.00;70283
RAND;10;100;1000000;150;145;3.45;69095
RAND;10;100;1000000;155;145;6.90;69261
RAND;10;100;1000000;145;145;0.00;68322
RAND;10;100;1000000;145;145;0.00;67990
RAND;10;100;1000000;145;145;0.00;68116
RAND;10;100;1000000;145;145;0.00;68948
RAND;10;100;1000000;145;145;0.00;68363
RAND;10;100;1000000;150;145;3.45;68464
RAND;10;100;1000000;145;145;0.00;69954
RAND;10;100;1000000;145;145;0.00;69068
RAND;10;100;1000000;145;145;0.00;69194
RAND;10;100;1000000;145;145;0.00;68513
