Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;11
RNN;9;100;1000;114;107;6.54;8
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;8
RNN;9;100;1000;114;107;6.54;11
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;10
RNN;9;100;1000;114;107;6.54;18
RNN;9;100;1000;114;107;6.54;9
RNN;9;100;1000;114;107;6.54;11
RNN;9;100;1000;114;107;6.54;8
RNN;9;100;1000;114;107;6.54;11
RNN;10;100;1000;155;145;6.90;16
RNN;10;100;1000;155;145;6.90;10
RNN;10;100;1000;155;145;6.90;8
RNN;10;100;1000;155;145;6.90;8
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
RNN;10;100;1000;155;145;6.90;7
